id,urun,magaza,tarih,saat,durum,guven,dosya
konum8_123058_002_0.81,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum8_123058_002_0.81.jpg
konum8_123058_010_0.65,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum8_123058_010_0.65.jpg
konum8_123058_012_0.62,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum8_123058_012_0.62.jpg
konum8_123058_025_0.45,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum8_123058_025_0.45.jpg
konum8_123058_027_0.43,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum8_123058_027_0.43.jpg
konum8_123058_036_0.30,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum8_123058_036_0.30.jpg
konum16_123304_103_0.39,Kivi,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kivi\konum16_123304_103_0.39.jpg
konum8_123058_008_0.68,kivircik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kivircik\konum8_123058_008_0.68.jpg
konum8_123058_020_0.52,kivircik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kivircik\konum8_123058_020_0.52.jpg
konum13_123216_019_0.39,lahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\lahana\konum13_123216_019_0.39.jpg
konum18_123336_103_0.27,lahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\lahana\konum18_123336_103_0.27.jpg
